label,source,sentence
shame,emotional_events,"After taking a difficult midterm for one of my classes, I felt shame for not studying as much as I should have. I was ashamed of the results of the midterm."
shame,emotional_events,Not being able to hand in homework in time.
shame,emotional_events,There was a time when my room looked terribly untidy; just at that time my aunt came to see me; fortunately I could prevent her from entering the room.
shame,emotional_events,"I was sitting in a restaurant with friends. They asked me something which they thought I should know. Actually I know it, but at that time I was not able to remember it."
shame,emotional_events,When I get an exam back with a grade that I did not desire. Then I get mad at myself and say that I could have done better.
shame,emotional_events,"Again, a quarrel had come up in our difficult relationship.  My life-partner threw all the books off the shelf.  I am sure that it disturbed our neighbours since this happened late in the night."
shame,emotional_events,My grand father caught me eating his private jelly bean supply.
shame,emotional_events,Having had a very heated argument with my sister - I began hitting her about the head with a newspaper I was holding.
shame,emotional_events,I found I was pregnant and unmarried.
shame,emotional_events,"I felt ashamed of my body in spite of knowing that it is more or less beautiful and also knowing that my boyfriend considers me beautiful, but this was only in the beginning."
shame,emotional_events,I feel ashamed every time that someone makes me a positive or negative critic.
shame,emotional_events,In a Christian gathering's lucky draw I mistook a girl's name for mine (a boy's name).  I realized my mistake only when I went up to the stage for the prize.  I did not know what to do as everyone was looking at me.  I blushed and went back to my seat.
shame,emotional_events,I think I felt ashamed for the first time when I entered a night club.
shame,emotional_events,When the class leader read out the names of those chosen for the English lecture and I was not on the list.
shame,emotional_events,I drink wine too often.
shame,emotional_events,Nearly caught masturbating.
shame,emotional_events,Shame of not doing something well.
shame,emotional_events,Insulted by classmate in public.
shame,emotional_events,During the oral part of my final examination I made a mistake in speaking so that all the teachers laughed at me.
shame,emotional_events,When I decided not to out any longer with a girl whom I liked quite a lot.  This made me feel low for a some time.
shame,emotional_events,"At school I was talking to a classmate about mathematics.  I had grown weary of it and said : \I would like to throw the book on á|the arse of Kuikka\"".  My classmate said : \""Now, he is sitting á|there and waiting for the book\"" (Kuikka was one of the most quiet á|boys of the class).  I was ashamed of myself."""
shame,emotional_events,"First weekend back home after one week at Uni I scolded one of my sister's best friends for using our telephone. Very silly, but I was annoyed because she was there at a time when I needed to be with my family."
shame,emotional_events,A mishap suffered on misinterpreting a girl's proposition.
